time,target,machine_state,pid_output
39.5,50.0,50.97180943575701,-11.878793242356783
39.51,50.0,50.93879710392108,-11.89012817018912
39.52,50.0,50.90218982769438,-11.884197280433833
39.53,50.0,50.77788678959927,-11.878707500857741
39.54,50.0,50.708898543787,-11.810685131280495
39.550000000000004,50.0,50.66660625961967,-11.797887444987735
39.56,50.0,50.62516372642166,-11.79207958912735
39.57,50.0,50.458175952672605,-11.780905728618535
39.58,50.0,50.39318196944866,-11.679175432923888
39.59,50.0,50.43761446489771,-11.672974928958668
39.6,50.0,50.41852762514939,-11.723640689391257
39.61,50.0,50.38711270671997,-11.70767131685486
39.62,50.0,50.32173659576489,-11.695304932504731
39.63,50.0,50.24542867831471,-11.660650687458533
39.64,50.0,50.244083300989914,-11.623991797609145
39.65,50.0,50.15921879831246,-11.641972866486672
39.660000000000004,50.0,50.19693048164427,-11.5852250720521
39.67,50.0,50.13046327239346,-11.631550108144525
39.68,50.0,50.09535238920347,-11.579437674088497
39.69,50.0,50.17246360516319,-11.569583783543715
39.7,50.0,50.133387556049186,-11.633170765430966
39.71,50.0,50.07884910271102,-11.592396101199958
39.72,50.0,50.085141848228446,-11.563217130226707
39.730000000000004,50.0,50.012117094371526,-11.579806870479967
39.74,50.0,49.93436958464496,-11.52761275009221
39.75,50.0,49.9623310501417,-11.486809987824675
39.76,50.0,49.99604614228475,-11.521367481369827
39.77,50.0,49.90716720014461,-11.539316444904886
39.78,50.0,49.88781795576911,-11.46896567498035
39.79,50.0,49.74182354520597,-11.47151426168206
39.800000000000004,50.0,49.610952222866324,-11.369315376341053
39.81,50.0,49.59133665777824,-11.301068616158924
39.82,50.0,49.63536586377734,-11.30738203493187
39.83,50.0,49.6243617333485,-11.336656080105513
39.84,50.0,49.57187703234599,-11.314512773605736
39.85,50.0,49.527883684562724,-11.273552464474935
39.86,50.0,49.4995400697003,-11.246172316495594
39.87,50.0,49.48294395765087,-11.227623556694056
39.88,50.0,49.47916650546719,-11.2139191605967
39.89,50.0,49.48187522483797,-11.20678166406002
39.9,50.0,49.45147478615522,-11.20166138642887
39.910000000000004,50.0,49.38948964739429,-11.171611457269114
39.92,50.0,49.3541037947959,-11.125144292583935
39.93,50.0,49.30135654808927,-11.10308278043918
39.94,50.0,49.31747078942707,-11.062757226485557
39.95,50.0,49.2704067035005,-11.07434870660475
39.96,50.0,49.3094839814033,-11.027237098741098
39.97,50.0,49.2541707035408,-11.05364627017942
39.980000000000004,50.0,49.3015655702129,-10.995924080648226
39.99,50.0,49.30317158561153,-11.02968662644439
40.0,50.0,49.323214387298414,-11.01087943767318
40.01,50.0,49.3456215986395,-11.014436411583752
40.02,50.0,49.24794016330894,-11.016297223164726
40.03,50.0,49.24664244429611,-10.932157878614753
